date,portfolio_value,total_exposure,cash,num_positions,returns,cumulative_returns
2013-09-24,2358987.75339425,25680586.96389198,-23321599.21049773,4,0.061241201619304686,1.35898775339425
2013-09-25,2356699.6204882828,25680591.404438023,-23323891.78394974,4,-0.0009699638765291452,1.3566996204882829
2013-09-26,2434672.0325976578,25606514.27507401,-23171842.24247635,4,0.03308542651405855,1.4346720325976579
2013-09-27,2317253.2367736106,25722115.725278854,-23404862.488505244,4,-0.04822776712917998,1.3172532367736105
2013-09-30,2589781.706336141,25456160.694360733,-22866378.988024592,4,0.11760841035310454,1.589781706336141
2013-10-01,2445947.3836451774,25600897.9678154,-23154950.584170222,4,-0.05553916854809027,1.4459473836451773
2013-10-02,2564278.935196996,25482828.557491302,-22918549.622294307,4,0.048378616949425135,1.5642789351969961
2013-10-03,2720497.2851306237,25328778.98216247,-22608281.697031848,4,0.060920966042107505,1.720497285130624
2013-10-04,2727871.392968297,25317470.19290924,-22589598.799940944,4,0.0027105734962420414,1.727871392968297
2013-10-07,2719173.6745864153,25320118.099451065,-22600944.42486465,4,-0.003188463504658623,1.7191736745864152
2013-10-09,2816443.7460929155,25227100.58093071,-22410656.834837794,4,0.035771923071921785,1.8164437460929155
2013-10-10,2668796.573880311,25366452.693939213,-22697656.1200589,4,-0.052423263350253824,1.6687965738803112
2013-10-11,2492348.4373122416,25544150.20346642,-23051801.766154177,4,-0.06611524396238333,1.4923484373122418
2013-10-14,2460251.9023448224,25575800.06122589,-23115548.15888107,4,-0.012878028804845676,1.4602519023448224
2013-10-15,2376552.9441863294,25659537.28556633,-23282984.34138,4,-0.034020483056519946,1.3765529441863293
2013-10-16,2403756.53386414,25632972.00202942,-23229215.46816528,4,0.011446658381567998,1.40375653386414
2013-10-17,2304830.4069072036,25729859.232902523,-23425028.82599532,4,-0.041154803143856,1.3048304069072034
2013-10-18,2544580.285552147,25500382.930040356,-22955802.644488208,4,0.10402061597523682,1.5445802855521467
2013-10-21,2560633.306506275,25485465.973615646,-22924832.66710937,4,0.006308710731304457,1.5606333065062752
2013-10-22,2492823.6353427162,25551436.066627502,-23058612.431284785,4,-0.026481601637869168,1.4928236353427162
2013-10-23,2508351.002934574,25540780.36546707,-23032429.362532496,4,0.0062288271708090814,1.5083510029345741
2013-10-24,2682590.429785843,25363090.664148334,-22680500.23436249,4,0.06946373400190908,1.6825904297858432
2013-10-25,2690741.096737976,25356799.185276035,-22666058.088538058,4,0.0030383568291429963,1.6907410967379763
2013-10-28,2643186.09714806,25403004.735708237,-22759818.638560176,4,-0.017673569429466074,1.6431860971480599
2013-10-29,2630212.341549988,25414372.920989994,-22784160.579440005,4,-0.004908377662878327,1.630212341549988
2013-10-30,2484900.9859591713,25555008.41140747,-23070107.4254483,4,-0.05524700545857242,1.4849009859591713
2013-10-31,2406348.412039879,25632455.0807476,-23226106.66870772,4,-0.031611953298401274,1.4063484120398786
2013-11-01,2458143.6562567977,25581585.496664044,-23123441.840407245,4,0.021524415981396317,1.4581436562567975
2013-11-04,2364838.366511463,25668848.425149918,-23304010.058638453,4,-0.03795762282153092,1.3648383665114632
2013-11-05,2381638.919118042,25654476.82142258,-23272837.902304538,4,0.007104313277597418,1.3816389191180423
2013-11-06,2426618.461611866,25613278.061151505,-23186659.599539638,4,0.018885962155203773,1.426618461611866
2013-11-07,2378699.54586327,25663068.503141403,-23284368.957278132,4,-0.019747198212926476,1.3786995458632698
2013-11-08,2500428.11513245,25541508.13817978,-23041080.023047328,4,0.05117441985511584,1.5004281151324501
2013-11-11,2242052.381041645,25795686.691999435,-23553634.31095779,4,-0.10333259833671271,1.242052381041645
2013-11-12,2255706.5534621505,25781136.95979118,-23525430.40632903,4,0.006090032746764784,1.2557065534621503
2013-11-13,2132248.2574015846,25899793.74408722,-23767545.486685634,4,-0.054731541153292707,1.1322482574015846
2013-11-14,2235810.4634314766,25804137.55774498,-23568327.094313502,4,0.04856948794325455,1.2358104634314766
2013-11-15,1981020.6043750076,26059378.50475311,-24078357.9003781,4,-0.11395861287160391,0.9810206043750076
2013-11-18,1953790.7588511663,26089402.8544426,-24135612.095591433,4,-0.01374536209452093,0.9537907588511663
2013-11-19,2076197.6885825389,25967060.893774033,-23890863.205191493,4,0.06265099227071169,1.076197688582539
2013-11-20,1995170.985463261,26049270.927906036,-24054099.942442775,4,-0.03902648748953985,0.9951709854632609
2013-11-21,1991055.3145438426,26051450.818777084,-24060395.50423324,4,-0.0020628161442828308,0.9910553145438425
2013-11-22,1712679.92735207,26334165.424108505,-24621485.496756434,4,-0.1398129851834624,0.7126799273520701
2013-11-25,1718340.3420478099,26330711.990594864,-24612371.648547053,4,0.003305004400028899,0.7183403420478098
2013-11-26,1702746.4556723826,26343104.45189476,-24640357.996222377,4,-0.00907496960517351,0.7027464556723826
2013-11-27,1731488.858464363,26316497.92194366,-24585009.063479297,4,0.01688002503028585,0.7314888584643631
2013-11-28,1487944.8759585612,26563697.516918182,-25075752.64095962,4,-0.14065581843928132,0.4879448759585612
2013-11-29,1468295.191529396,26586247.44415283,-25117952.25262343,4,-0.013205922307105933,0.468295191529396
2013-12-02,1424017.0466929665,26632372.200489044,-25208355.153796077,4,-0.03015616007725863,0.42401704669296647
2013-12-03,1308642.4815684548,26746849.179267883,-25438206.697699428,4,-0.08102049437712089,0.30864248156845475
2013-12-04,1453726.922276619,26603212.59498596,-25149485.67270934,4,0.11086636934961436,0.4537269222766189
2013-12-05,1439376.8060237162,26617025.85220337,-25177649.046179652,4,-0.009871259885886663,0.4393768060237162
2013-12-06,1602422.0335513344,26451773.643493652,-24849351.609942317,4,0.11327487482449516,0.6024220335513344
2013-12-09,1253951.9119292488,26799990.326166153,-25546038.414236903,4,-0.21746463436339303,0.2539519119292488
2013-12-10,1222238.2473975376,26836518.257856373,-25614280.010458834,4,-0.025290973465576294,0.2222382473975375
2013-12-11,1340159.6891909828,26720124.006271362,-25379964.31708038,4,0.09647991465209871,0.34015968919098283
2013-12-12,1410457.288029789,26645851.55248642,-25235394.26445663,4,0.05245464358149943,0.410457288029789
2013-12-13,1151174.5798617592,26903314.650058746,-25752140.070196986,4,-0.1838288265575283,0.1511745798617592
2013-12-16,1219436.23304665,26833307.951688766,-25613871.718642116,4,0.0592973944864974,0.21943623304664994
2013-12-17,1279338.9904528847,26773139.41717148,-25493800.426718593,4,0.049123320910822166,0.2793389904528847
2013-12-18,1379121.5169459572,26672269.04630661,-25293147.529360652,4,0.077995376704457,0.3791215169459572
2013-12-19,983930.1455050698,27072915.375232697,-26088985.229727626,4,-0.28655297345808406,-0.016069854494930258
2013-12-20,969441.6868716469,27086290.955543518,-26116849.26867187,4,-0.014725088665705655,-0.03055831312835311
2013-12-23,1030273.6210852853,27023801.95260048,-25993528.331515193,4,0.06274945160439804,0.030273621085285418
2013-12-24,994373.7435370674,27060636.430978775,-26066262.687441707,4,-0.034844993420680925,-0.005626256462932577
2013-12-25,963953.708413246,27092086.970806118,-26128133.26239287,4,-0.03059215443040053,-0.03604629158675399
2013-12-26,907766.4363414005,27147430.95636368,-26239664.52002228,4,-0.05828835096690976,-0.09223356365859947
2013-12-27,819549.4759112587,27238762.199878693,-26419212.723967433,4,-0.09718024031124717,-0.1804505240887413
2013-12-30,708123.2714682808,27353489.42875862,-26645366.15729034,4,-0.13596031443871393,-0.2918767285317192
2013-12-31,804997.7767497292,27257253.885269165,-26452256.108519435,4,0.1368045779382181,-0.19500222325027083
2014-01-01,717488.0552321698,27348206.192255016,-26630718.137022845,4,-0.10870802882324704,-0.28251194476783015
2014-01-02,710734.193328022,27355797.678232193,-26645063.48490417,4,-0.00941320465880413,-0.289265806671978
2014-01-03,832050.5070716098,27227840.69180489,-26395790.18473328,4,0.17069153965355555,-0.16794949292839012
2014-01-06,814159.5470935098,27243990.48089981,-26429830.9338063,4,-0.02150225235853409,-0.1858404529064902
2014-01-07,988122.7660208932,27070269.79327202,-26082147.027251124,4,0.21367214761335096,-0.011877233979106783
2014-01-08,859766.0708457223,27197737.902402878,-26337971.831557155,4,-0.12989954243444368,-0.14023392915427768
2014-01-09,827814.7923976211,27232035.87532043,-26404221.08292281,4,-0.03716275802401914,-0.17218520760237888
2014-01-10,830674.5636492996,27230775.177478787,-26400100.613829486,4,0.0034546027419921632,-0.1693254363507004
2014-01-13,1048205.1718264809,27014005.601406097,-25965800.429579616,4,0.26187223937799553,0.048205171826480875
2014-01-14,1254445.6768065682,26802547.54424095,-25548101.867434382,4,0.19675585517357863,0.25444567680656816
2014-01-15,988206.510546799,27070995.420217518,-26082788.909670718,4,-0.21223650508129766,-0.011793489453200912
2014-01-16,890102.3614436415,27165482.997894283,-26275380.63645064,4,-0.09927494714528251,-0.10989763855635848
2014-01-17,958819.2749053196,27096324.6524334,-26137505.37752808,4,0.0772011360021867,-0.041180725094680404
2014-01-20,976129.6558409921,27082262.90345192,-26106133.247610927,4,0.018053851636828933,-0.023870344159007906
2014-01-21,979313.7061625711,27079388.856887817,-26100075.150725245,4,0.0032619133150255664,-0.020686293837428926
2014-01-22,980449.383261799,27080810.2786541,-26100360.8953923,4,0.0011596662970010385,-0.01955061673820102
2014-01-23,876662.6076936678,26911357.909440998,-26034695.30174733,3,-0.10585633214725387,-0.12333739230633223
2014-01-24,1191060.2407693819,26600596.934556965,-25409536.693787582,3,0.35863013925372544,0.19106024076938177
2014-01-27,1517453.3399641542,26543511.62910461,-25026058.289140455,4,0.27403576076381686,0.5174533399641541
2014-01-28,1365804.2415618924,26421490.87786674,-25055686.636304848,3,-0.09993658085450197,0.3658042415618925
2014-01-29,1223670.8864211992,26563377.05254555,-25339706.16612435,3,-0.10406568585418496,0.22367088642119914
2014-01-30,1456029.8805981902,26609966.337680813,-25153936.45708262,4,0.18988683702082532,0.45602988059819016
2014-01-31,1343136.6270333522,26719827.14533806,-25376690.518304706,4,-0.07753498404748216,0.34313662703335224
2014-02-03,1485729.9810200923,26574209.928512573,-25088479.94749248,4,0.10616444456711194,0.48572998102009235
2014-02-04,1744468.2305604212,26309024.184942245,-24564555.954381824,4,0.17414890514808157,0.7444682305604213
2014-02-05,1609084.9524289363,26445486.187934875,-24836401.23550594,4,-0.07760719040896047,0.6090849524289363
2014-02-06,1664405.423954125,26389992.38610268,-24725586.962148555,4,0.03438008132614856,0.664405423954125
2014-02-07,1519818.5628205496,26534326.04670525,-25014507.4838847,4,-0.08686997714179556,0.5198185628205496
2014-02-10,1400897.8789597708,26657666.295766834,-25256768.416807063,4,-0.07824663204539384,0.4008978789597708
2014-02-11,1497460.622146725,26561022.728681564,-25063562.10653484,4,0.0689291808041399,0.49746062214672504
2014-02-12,1403077.7698308222,26657402.93264389,-25254325.162813067,4,-0.06302860383774078,0.40307776983082233
2014-02-13,1421442.1695023803,26647098.213434216,-25225656.043931834,4,0.013088654147640266,0.4214421695023802
2014-02-14,1491072.702959179,26579833.269119263,-25088760.566160083,4,0.048985836322257725,0.49107270295917904
2014-02-17,1649254.459694027,26426858.574151993,-24777604.114457965,4,0.10608587791924617,0.6492544596940271
2014-02-18,1524031.538322567,26550007.671117783,-25025976.132795215,4,-0.07592698666686737,0.5240315383225671
2014-02-19,1454363.4241372338,26617987.84136772,-25163624.417230487,4,-0.04571303968027707,0.45436342413723385
2014-02-20,1457180.8760911217,26614655.643701553,-25157474.76761043,4,0.0019372406560342892,0.4571808760911218
2014-02-21,1455965.0605469933,26615162.99843788,-25159197.937890887,4,-0.0008343614468712124,0.4559650605469934
2014-02-24,1404380.4293423917,26665334.16509628,-25260953.735753886,4,-0.035429855154093914,0.4043804293423916
2014-02-25,1414095.8970338097,26656796.1871624,-25242700.29012859,4,0.006917974281347217,0.4140958970338098
2014-02-26,1496725.3988534203,26575180.679559708,-25078455.280706286,4,0.05843274278140065,0.4967253988534204
2014-02-27,1459553.3197671166,26611907.988786697,-25152354.66901958,4,-0.024835603855443145,0.45955331976711666
2014-02-28,1507082.6595574608,26565561.145544052,-25058478.48598659,4,0.03256430522039988,0.5070826595574609
2014-03-03,1709038.782671093,26365461.885929108,-24656423.103258014,4,0.1340046757441522,0.7090387826710931
2014-03-04,1681336.8683606377,26390124.440193176,-24708787.571832538,4,-0.016209061252056234,0.6813368683606378
2014-03-05,1489488.560512661,26581903.249025345,-25092414.688512683,4,-0.11410462201726146,0.4894885605126611
2014-03-06,1445212.0548039665,26628785.252571106,-25183573.19776714,4,-0.029725979025616134,0.44521205480396664
2014-03-07,1277368.6235696068,26797762.244939804,-25520393.621370196,4,-0.11613758041696287,0.2773686235696069
2014-03-10,1234644.222810867,26839954.49542999,-25605310.27261912,4,-0.03344719759856518,0.23464422281086694
2014-03-11,1220216.5013104668,26849830.210208893,-25629613.708898425,4,-0.01168573199780032,0.22021650131046688
2014-03-12,1319395.262554287,26749683.46953392,-25430288.206979632,4,0.081279642700542,0.3193952625542871
2014-03-13,1332295.43621838,26736810.952425003,-25404515.516206622,4,0.009777338171670369,0.3322954362183801
2014-03-14,1585105.1693707695,26484194.695949554,-24899089.526578784,4,0.18975500949697088,0.5851051693707696
2014-03-17,1696413.922861221,26373757.421970364,-24677343.49910914,4,0.0702216834827667,0.696413922861221
2014-03-18,1564659.464910629,26505345.761775967,-24940686.296865337,4,-0.0776664563848728,0.5646594649106289
2014-03-19,1666528.6606103207,26401419.01373863,-24734890.353128307,4,0.06510630458846234,0.6665286606103207
2014-03-20,1407902.1399766197,26657094.5084095,-25249192.36843288,4,-0.15518876257368786,0.40790213997661984
2014-03-21,1423436.5707188835,26640044.689178467,-25216608.118459582,4,0.011033743256134043,0.42343657071888363
2014-03-24,1464518.9231187096,26598036.79585457,-25133517.872735858,4,0.02886138606027111,0.4645189231187097
2014-03-25,1472856.1228066674,26590107.649564743,-25117251.526758075,4,0.005692790688018867,0.47285612280666744
2014-03-26,1455518.651559948,26609177.17218399,-25153658.52062404,4,-0.011771327136612109,0.4555186515599481
2014-03-27,1554699.5585709836,26512188.762426373,-24957489.203855388,4,0.06814128208164072,0.5546995585709835
2014-03-28,1497191.8579518786,26295484.453439713,-24798292.595487833,3,-0.03698959088401865,0.4971918579518786
2014-03-31,1312321.7638909807,26482151.26991272,-25169829.506021738,3,-0.12347789168035916,0.31232176389098076
2014-04-01,1231061.2317502454,26564535.290002827,-25333474.05825258,3,-0.06192119522562911,0.2310612317502454
2014-04-02,1124983.9183270922,26668949.276208878,-25543965.357881784,3,-0.08616737387817763,0.12498391832709221
2014-04-03,1066977.5071442118,27002362.728118896,-25935385.220974684,4,-0.05156199145418794,0.0669775071442118
2014-04-04,1060000.187426808,27007918.65587234,-25947918.468445532,4,-0.0065393315891716375,0.06000018742680813
2014-04-07,1205352.0443737498,26861576.169729233,-25656224.125355482,4,0.1371243691001498,0.20535204437374976
2014-04-08,1268022.096425294,26800475.80599785,-25532453.709572554,4,0.051993151995776365,0.26802209642529395
2014-04-09,1549920.1181232957,26525561.243295666,-24975641.12517237,4,0.22231317773775872,0.5499201181232958
2014-04-10,1512847.0125496378,26565124.75013733,-25052277.73758769,4,-0.02391936535319472,0.5128470125496378
2014-04-11,1691915.5481159713,26384928.79271507,-24693013.244599096,4,0.1183652636921595,0.6919155481159713
2014-04-14,1675156.271725892,26399302.273988724,-24724146.00226283,4,-0.00990550409489499,0.6751562717258921
2014-04-15,1560574.746400117,26513855.785131454,-24953281.038731337,4,-0.06840049926071867,0.560574746400117
2014-04-16,1566952.7414143041,26507295.936346058,-24940343.194931753,4,0.004086952598008953,0.5669527414143041
2014-04-17,1486970.967322587,26591297.268867493,-25104326.301544905,4,-0.05104287575356414,0.48697096732258704
2014-04-18,1426410.1746380285,26650898.903608326,-25224488.728970297,4,-0.040727622808670705,0.42641017463802844
2014-04-21,1396869.039803739,26680693.71581078,-25283824.67600704,4,-0.020710126273311258,0.3968690398037389
2014-04-22,1369972.1160232977,26707647.02558518,-25337674.90956188,4,-0.019255150636182994,0.3699721160232976
2014-04-23,1382485.0383102885,26696829.49781418,-25314344.45950389,4,0.009133705818270776,0.38248503831028846
2014-04-24,1416355.7353317728,26660868.763923645,-25244513.02859187,4,0.02449986515794933,0.41635573533177284
2014-04-25,1461387.0444595804,26617064.774036407,-25155677.729576826,4,0.03179378457295501,0.46138704445958045
2014-04-28,1509997.4634945383,26568256.64639473,-25058259.18290019,4,0.03326320649909276,0.5099974634945383
2014-04-29,1407302.3560345126,26671177.774667744,-25263875.41863323,4,-0.06801011918414868,0.4073023560345126
2014-04-30,1398438.0426704872,26680749.118328094,-25282311.075657606,4,-0.006298798069949374,0.3984380426704872
2014-05-01,1484030.5509865272,26597768.783569336,-25113738.232582808,4,0.061205792251325386,0.48403055098652725
2014-05-02,1473000.8306801273,26609739.42279816,-25136738.592118032,4,-0.007432273074882367,0.4730008306801272
2014-05-05,1488734.1621220065,26593193.38202477,-25104459.21990276,4,0.01068114227377226,0.4887341621220065
2014-05-06,1503868.9735233772,26577603.01232338,-25073734.0388,4,0.010166228320976911,0.5038689735233772
2014-05-07,1618651.6645252658,26468161.612749103,-24849509.948223837,4,0.07632492791773404,0.6186516645252658
2014-05-08,1573618.7162697304,26512129.545211792,-24938510.82894206,4,-0.027821272014533882,0.5736187162697304
2014-05-09,1646246.2606728065,26438496.88768387,-24792250.62701106,4,0.04615320322018035,0.6462462606728065
2014-05-12,1568014.8663818827,26512973.487377167,-24944958.620995283,4,-0.047521076378300386,0.5680148663818827
2014-05-13,1497199.5415985538,26584457.457065586,-25087257.91546703,4,-0.04516240649346126,0.49719954159855373
2014-05-14,1485439.9922192085,26594242.78140068,-25108802.78918147,4,-0.007854363464999237,0.4854399922192085
2014-05-15,1588299.4892895245,26488179.05783653,-24899879.568547003,4,0.0692451378777319,0.5882994892895246
2014-05-16,1668298.131495713,26409447.968006134,-24741149.83651042,4,0.05036747965081401,0.668298131495713
2014-05-19,1658900.2671539807,26420286.8938446,-24761386.62669062,4,-0.005633204380146806,0.6589002671539808
2014-05-20,1668753.212958573,26410066.1277771,-24741312.914818525,4,0.005939444341338307,0.6687532129585729
2014-05-21,1728094.464808701,26351744.23456192,-24623649.769753218,4,0.035560232267610514,0.7280944648087011
2014-05-22,1690511.6203129243,26392314.34464455,-24701802.724331625,4,-0.021748142396797232,0.6905116203129242
2014-05-23,1604722.1484482274,26476621.747016907,-24871899.598568678,4,-0.05074763807232319,0.6047221484482275
2014-05-26,1555883.9800655828,26523798.793554306,-24967914.81348872,4,-0.030434033972716934,0.5558839800655828
2014-05-27,1572887.3970806622,26507277.45890617,-24934390.061825506,4,0.01092846075474263,0.5728873970806623
2014-05-28,1551752.8119385228,26526826.202869415,-24975073.39093089,4,-0.013436807479903501,0.5517528119385229
2014-05-29,1611812.567979096,26461960.822343826,-24850148.25436473,4,0.03870446090285706,0.611812567979096
2014-05-30,1615030.3843319402,26459162.324666977,-24844131.940335035,4,0.0019963961174958023,0.6150303843319402
2014-06-02,1576112.9024326787,26499691.277742386,-24923578.375309706,4,-0.024097058654014014,0.5761129024326788
2014-06-03,1439094.043046231,26636176.973581318,-25197082.930535085,4,-0.08693467274772237,0.4390940430462309
2014-06-04,1408078.1998932348,26666954.576969147,-25258876.37707591,4,-0.021552339336588955,0.4080781998932348
2014-06-05,1372596.955567597,26702379.673719406,-25329782.718151808,4,-0.025198347881764005,0.372596955567597
2014-06-06,1437909.4603359685,26640570.670366287,-25202661.210030317,4,0.04758316307161237,0.43790946033596856
2014-06-09,1423815.7334625707,26654254.79412079,-25230439.060658216,4,-0.009801539848068641,0.42381573346257073
2014-06-10,1425604.0516197667,26652565.360069275,-25226961.308449507,4,0.0012560039302607073,0.4256040516197668
2014-06-11,1467325.3062069402,26608310.43124199,-25140985.125035048,4,0.029265667798691997,0.46732530620694024
2014-06-12,1547586.447268723,26529877.603054047,-24982291.155785322,4,0.054698941483711794,0.5475864472687231
2014-06-13,1626707.2918713044,26459213.465452198,-24832506.173580892,4,0.05112531499756856,0.6267072918713044
2014-06-16,1560821.241408585,26526049.67355728,-24965228.432148695,4,-0.04050270801142497,0.5608212414085851
2014-06-17,1584279.394417996,26502620.309591297,-24918340.9151733,4,0.01502936555901857,0.584279394417996
2014-06-18,1508219.9635803683,26577743.887901306,-25069523.924320936,4,-0.0480088493895795,0.5082199635803684
2014-06-19,1579801.0590374453,26508108.764886856,-24928307.70584941,4,0.04746064711088316,0.5798010590374454
2014-06-20,1570768.451958893,26519212.514162064,-24948444.06220317,4,-0.005717559832537189,0.5707684519588931
2014-06-23,1538415.8256351931,26550694.853067398,-25012279.027432203,4,-0.020596687107735878,0.5384158256351932
2014-06-24,1587801.432877774,26501439.660787586,-24913638.22790981,4,0.03210159855329753,0.5878014328777739
2014-06-25,1576266.3247883304,26510734.349489212,-24934468.02470088,4,-0.007264830381552789,0.5762663247883304
2014-06-26,1603851.4735996742,26483423.143625256,-24879571.67002558,4,0.017500309673270653,0.6038514735996743
2014-06-27,1646744.138270615,26442496.955394745,-24795752.81712413,4,0.026743539147470186,0.6467441382706149
2014-06-30,1695326.9901573607,26394349.21741486,-24699022.227257498,4,0.029502368192891648,0.6953269901573607
2014-07-01,1734105.3548157199,26359359.622001648,-24625254.267185926,4,0.022873678578525958,0.7341053548157199
2014-07-02,1673822.081357239,26421579.390764236,-24747757.309406996,4,-0.03476332812828842,0.6738220813572391
2014-07-03,1601506.6268742103,26494512.88580894,-24893006.25893473,4,-0.043203788077876726,0.6015066268742104
2014-07-04,1515626.555949448,26579980.850219727,-25064354.294270277,4,-0.05362454921112714,0.515626555949448
2014-07-07,1533300.5252182467,26562248.051166534,-25028947.525948286,4,0.011661163628613691,0.5333005252182468
2014-07-08,1609130.0609409828,26485566.228628155,-24876436.16768717,4,0.04945510320746971,0.6091300609409829
2014-07-09,1694247.1328079684,26400742.888450623,-24706495.755642653,4,0.05289632822918677,0.6942471328079685
2014-07-10,1675878.7694275363,26420022.96447754,-24744144.19505,4,-0.010841608065754404,0.6758787694275363
2014-07-11,1739163.7625992282,26355356.454849243,-24616192.692250013,4,0.03776227393423537,0.7391637625992282
2014-07-14,1715271.7771828123,26378852.42700577,-24663580.649822958,4,-0.01373762835347292,0.7152717771828123
2014-07-15,1676753.6166012273,26415614.992380142,-24738861.375778913,4,-0.022456010233461554,0.6767536166012273
2014-07-16,1643289.0060245977,26451877.32577324,-24808588.31974864,4,-0.019957977275434358,0.6432890060245977
2014-07-17,1652298.9931404612,26442661.643028256,-24790362.649887793,4,0.005482898676271386,0.6522989931404612
2014-07-18,1750848.0015099035,26341885.805130005,-24591037.8036201,4,0.05964356861474207,0.7508480015099035
2014-07-21,1723466.1045372472,26369063.138961792,-24645597.034424543,4,-0.01563921993744888,0.7234661045372472
2014-07-22,1708197.7787315832,26383456.110954285,-24675258.3322227,4,-0.008859080991188706,0.7081977787315832
2014-07-23,1691959.566146134,26399286.329746246,-24707326.76360011,4,-0.009506049467823852,0.691959566146134
2014-07-24,1679166.9192612157,26410857.558250427,-24731690.63898921,4,-0.00756084668976853,0.6791669192612158
2014-07-25,1617549.6342480134,26470013.648271564,-24852464.01402355,4,-0.036695151807964455,0.6175496342480133
2014-07-28,1619287.2884571538,26467785.447835922,-24848498.159378767,4,0.0010742509363232955,0.6192872884571539
2014-07-29,1604162.758857007,26483039.79635239,-24878877.037495382,4,-0.009340238577774218,0.6041627588570069
2014-07-30,1536125.666171311,26549220.263957977,-25013094.597786665,4,-0.04241283642201843,0.536125666171311
2014-07-31,1343154.0491878972,26740329.11658287,-25397175.06739497,4,-0.12562228548943033,0.34315404918789727
2014-08-01,1359633.2433521734,26722921.520471573,-25363288.277119398,4,0.012269027647453967,0.3596332433521734
2014-08-04,1409207.8569233404,26670262.48574257,-25261054.628819227,4,0.036461754530906276,0.4092078569233404
2014-08-05,1415978.855162861,26665379.22620773,-25249400.371044867,4,0.0048048257794302,0.41597885516286115
2014-08-06,1404318.3985054442,26677566.409111027,-25273248.01060558,4,-0.00823490874521271,0.40431839850544415
2014-08-07,1523613.2207214816,26557105.243206024,-25033492.02248454,4,0.08494855749450969,0.5236132207214816
2014-08-08,1519233.7396442874,26560236.60302162,-25041002.863377333,4,-0.0028744047489430713,0.5192337396442874
2014-08-11,1509323.036938904,26567507.177591324,-25058184.140652418,4,-0.006523487760154545,0.5093230369389041
2014-08-12,1498604.6912968177,26578746.64664268,-25080141.95534586,4,-0.0071014258576642675,0.49860469129681784
2014-08-13,1480377.0544826968,26597947.627305984,-25117570.572823286,4,-0.012163072036260325,0.48037705448269685
2014-08-14,1446176.237136124,26626285.910606384,-25180109.67347026,4,-0.02310277455531351,0.446176237136124
2014-08-15,1424389.159947632,26647919.863462448,-25223530.703514814,4,-0.015065298840504338,0.42438915994763216
2014-08-18,1446408.7250530703,26627574.35441017,-25181165.6293571,4,0.015458953019726662,0.4464087250530704
2014-08-19,1397276.8845856173,26676873.922348022,-25279597.037762403,4,-0.033968158250462954,0.3972768845856174
2014-08-20,1319459.7127735598,26749590.36707878,-25430130.65430522,4,-0.055692019721012787,0.3194597127735599
2014-08-21,1122044.7781383975,26945942.96813011,-25823898.189991713,4,-0.1496180085863993,0.12204477813839754
2014-08-22,1084598.905116318,26982370.495796204,-25897771.590679884,4,-0.03337288649407244,0.08459890511631807
2014-08-25,997332.9069912417,27068236.91725731,-26070904.010266066,4,-0.08045923494244855,-0.0026670930087582256
2014-08-26,1030182.665854691,27036305.963993073,-26006123.29813838,4,0.03293760652353339,0.03018266585469087
2014-08-27,1026165.3724014743,27039199.05424118,-26013033.681839705,4,-0.003899593330745632,0.02616537240147432
2014-08-28,1081423.7060844882,26985367.05970764,-25903943.35362315,4,0.05384934550431786,0.08142370608448823
2014-08-29,1127713.8653099556,26939736.902713772,-25812023.037403814,4,0.0428048312285203,0.12771386530995565
2014-09-01,1010690.0098621828,27056912.09435463,-26046222.084492445,4,-0.10377087579357591,0.010690009862182714
2014-09-02,968350.684911011,27100423.18701744,-26132072.50210643,4,-0.0418915043564595,-0.03164931508898894
2014-09-03,738894.3496048399,27322518.46790314,-26583624.1182983,4,-0.23695582486964173,-0.2611056503951601
2014-09-04,830799.3176281437,27230274.587869644,-26399475.2702415,4,0.12438174425403914,-0.16920068237185626
2014-09-05,654407.1200191958,27398271.11363411,-26743863.993614912,4,-0.21231625239237262,-0.3455928799808041
2014-09-08,752313.9181435092,27296282.947063446,-26543969.028919935,4,0.14961145001209863,-0.24768608185649077
2014-09-09,503547.13824391196,27539178.609848022,-27035631.47160411,4,-0.3306688523236163,-0.49645286175608805
2014-09-10,512430.2568733712,27531774.7592926,-27019344.502419226,4,0.017641086513645154,-0.4875697431266288
2014-09-11,339871.14456295804,27708147.8536129,-27368276.70904994,4,-0.3367465328126691,-0.6601288554370419
2014-09-12,269031.14345669583,27781541.854143143,-27512510.710686445,4,-0.20843193733718024,-0.7309688565433041
2014-09-15,210743.16528439702,27840133.696794506,-27629390.53151011,4,-0.2166588500623945,-0.789256834715603
2014-09-16,259465.16421437456,27789960.503578182,-27530495.339363806,4,0.23119135970187887,-0.7405348357856254
2014-09-17,258821.70227169822,27792451.828718185,-27533630.126446486,4,-0.002479955043771076,-0.7411782977283018
2014-09-18,-80819.98608410876,27810917.13905335,-27891737.125137456,3,-1.3122612415216555,-1.0808199860841088
2014-09-19,-145997.06065058516,27200000.76293945,-27345997.823590033,1,0.8064474856336536,-1.1459970606505852
2014-09-22,-181024.2718130331,27508638.113737103,-27689662.385550134,2,0.23991723536324172,-1.181024271813033
2014-09-23,-135881.26338124438,27187500.0,-27323381.263381243,1,-0.2493754455116034,-1.1358812633812443
2014-09-24,-83881.21760487364,27135499.95422363,-27219381.1718285,1,-0.38268738810937697,-1.0838812176048735
2014-09-25,-277381.7364037053,27329000.47302246,-27606382.209426165,1,2.306839651640786,-1.2773817364037052
