Date,EURUSD_signal,EURUSD_score,EURUSD_rate_diff,GBPUSD_signal,GBPUSD_score,GBPUSD_rate_diff,USDCAD_signal,USDCAD_score,USDCAD_rate_diff,USDJPY_signal,USDJPY_score,USDJPY_rate_diff
2011-11-17,0,0.0008379730100966653,0.42,0,0.0044450206512557985,0.42,0,-0.011938395614016016,-1.17,0,-0.0048877142924022305,-0.21999999999999997
2011-11-18,0,0.001105501161861615,0.42,0,0.004507400189975934,0.42,0,-0.012048249442746036,-1.17,0,-0.0048625378208204,-0.21999999999999997
2011-11-21,0,0.0010155882341206367,0.42,0,0.004980014806807882,0.42,0,-0.01219004896129132,-1.17,0,-0.0049570123212843535,-0.21999999999999997
2011-11-22,0,0.0031962809030214243,0.42,0,0.0044481397959057044,0.42,0,-0.012554133831453422,-1.17,0,-0.004994432113998259,-0.21999999999999997
2011-11-23,0,0.0031779075041802733,0.42,0,0.004797686763398186,0.42,0,-0.012036915002636352,-1.17,-1,-0.005008143809298378,-0.21999999999999997
2011-11-24,0,0.0029936962445274063,0.42,1,0.005591067200197466,0.42,0,-0.013469330474333387,-1.17,-1,-0.005231863449629355,-0.21999999999999997
2011-11-25,0,0.002868266846269595,0.42,1,0.005271839700513727,0.42,0,-0.014295085695224773,-1.17,-1,-0.005348684293628498,-0.21999999999999997
2011-11-28,0,0.003731170420314344,0.42,1,0.005794763278890238,0.42,0,-0.01820789438396978,-1.17,-1,-0.005336982727486693,-0.21999999999999997
2011-11-29,0,0.004429861315208489,0.42,1,0.006166962142492692,0.42,0,-0.020432135620865495,-1.17,0,-0.0049500744516655345,-0.21999999999999997
2011-11-30,0,0.004623202133791869,0.42,1,0.005728375345954872,0.42,0,-0.020378802273211705,-1.17,0,-0.004910289836431695,-0.21999999999999997
2011-12-01,0,0.004155374104250506,0.43,1,0.005445814681010316,0.43,0,-0.015390316170968348,-1.18,0,-0.0049190479335496536,-0.22999999999999998
2011-12-02,0,0.0040277359168927485,0.43,1,0.00529175452774244,0.43,0,-0.015482339476700076,-1.18,0,-0.004949508260854738,-0.22999999999999998
2011-12-05,0,0.004214964601126282,0.43,1,0.006626949967887644,0.43,0,-0.01618519668763241,-1.18,-1,-0.005437676670952292,-0.22999999999999998
2011-12-06,0,0.004508778452460394,0.43,1,0.006791026471878609,0.43,0,-0.017275120070277643,-1.18,-1,-0.00530028030452028,-0.22999999999999998
2011-12-07,0,0.004399357779838449,0.43,1,0.006667905047776011,0.43,0,-0.019725286783483804,-1.18,-1,-0.0053551725324413576,-0.22999999999999998
2011-12-08,0,0.004695259890139868,0.43,1,0.006245247398452709,0.43,0,-0.02254935192012851,-1.18,-1,-0.005311251136881227,-0.22999999999999998
2011-12-09,1,0.008645824149733312,0.43,1,0.007388568484432877,0.43,0,-0.024189709291713584,-1.18,-1,-0.005437652126099037,-0.22999999999999998
2011-12-12,1,0.008240951722778207,0.43,1,0.007261590030378861,0.43,0,-0.02381816453495377,-1.18,-1,-0.005580605296513255,-0.22999999999999998
2011-12-13,1,0.009394606557249198,0.43,1,0.00715958819571782,0.43,0,-0.02269796605844995,-1.18,-1,-0.016052151460953516,-0.22999999999999998
2011-12-14,0,0.004155758659782722,0.18,1,0.007716261848426963,0.43,-1,-0.03401568180530271,-1.18,-1,-0.016073807863407095,-0.22999999999999998
2011-12-15,0,0.004245850804063426,0.18,1,0.007862511971598062,0.43,-1,-0.034057262945107185,-1.18,-1,-0.016165675330980393,-0.22999999999999998
2011-12-16,0,0.004711719777487349,0.18,1,0.009116455530838266,0.43,-1,-0.035460283893642065,-1.18,-1,-0.01590939662088294,-0.22999999999999998
2011-12-19,0,0.004626959358249572,0.18,1,0.009059020096043438,0.43,-1,-0.037474835554049235,-1.18,-1,-0.015979530537291082,-0.22999999999999998
2011-12-20,0,0.004642144955237595,0.18,1,0.009456180108698663,0.43,-1,-0.03652126905360247,-1.18,-1,-0.015957611480191577,-0.22999999999999998
2011-12-21,0,0.004615961277842452,0.18,1,0.007252701594831004,0.43,-1,-0.0337377305342336,-1.18,-1,-0.016090951864705265,-0.22999999999999998
2011-12-22,1,0.006391070458832385,0.18,1,0.00986563842252666,0.43,-1,-0.03810741513156075,-1.18,-1,-0.015924147903394362,-0.22999999999999998
2011-12-23,1,0.006667717593649933,0.18,1,0.01006080571910523,0.43,-1,-0.03788699209041762,-1.18,-1,-0.016061844078858873,-0.22999999999999998
2011-12-26,1,0.007697867868022148,0.18,1,0.011338665925366427,0.43,-1,-0.04004612410448721,-1.18,-1,-0.0164035104140354,-0.22999999999999998
2011-12-27,1,0.008221298547622657,0.18,1,0.01373774297443667,0.43,-1,-0.04233246115751554,-1.18,-1,-0.01612901632376173,-0.22999999999999998
2011-12-28,1,0.008498344985152829,0.18,1,0.014068730574413373,0.43,-1,-0.04353885620200825,-1.18,-1,-0.016014474011286167,-0.22999999999999998
2011-12-29,1,0.0075720945452706565,0.18,1,0.00979983653202755,0.43,-1,-0.04524522427658864,-1.18,-1,-0.01629042266357923,-0.22999999999999998
2011-12-30,1,0.00755474939849632,0.18,1,0.01000833590426068,0.43,-1,-0.04490441979951732,-1.18,-1,-0.01579542385195192,-0.22999999999999998
2012-01-02,1,0.007417299785721866,0.16999999999999998,1,0.009225548582685868,0.42,-1,-0.04426533827272596,-1.17,-1,-0.013625195973461391,-0.21999999999999997
2012-01-03,1,0.007457009868103758,0.16999999999999998,1,0.010630517689681587,0.42,-1,-0.04817979587017211,-1.17,-1,-0.013708215188126083,-0.21999999999999997
2012-01-04,1,0.007195555102117024,0.16999999999999998,1,0.00955101365199873,0.42,-1,-0.04740010510837015,-1.17,-1,-0.01355018389333182,-0.21999999999999997
2012-01-05,1,0.007287223199905398,0.16999999999999998,1,0.010481967104366002,0.42,-1,-0.05133095047960569,-1.17,-1,-0.013799278275747156,-0.21999999999999997
2012-01-06,1,0.00676672076233061,0.16999999999999998,1,0.009602517687860825,0.42,-1,-0.048565965493020315,-1.17,-1,-0.013618118569278451,-0.21999999999999997
2012-01-09,1,0.006318694142276863,0.16999999999999998,1,0.008873173073040804,0.42,-1,-0.04813742112932548,-1.17,-1,-0.013978701351444156,-0.21999999999999997
2012-01-10,1,0.0063967178062020675,0.16999999999999998,1,0.008940434170414065,0.42,-1,-0.045766162125608016,-1.17,-1,-0.014213856663718608,-0.21999999999999997
2012-01-11,1,0.006602735364825155,0.16999999999999998,1,0.009985588188722036,0.42,-1,-0.0433945522058741,-1.17,-1,-0.014209299676729145,-0.21999999999999997
2012-01-12,1,0.007121554316515734,0.16999999999999998,1,0.009425043581542574,0.42,-1,-0.04888453748086341,-1.17,-1,-0.014405398343485148,-0.21999999999999997
2012-01-13,1,0.006867658169591747,0.16999999999999998,1,0.009333245831169713,0.42,-1,-0.05015619526188172,-1.17,-1,-0.014597471179601971,-0.21999999999999997
2012-01-16,1,0.006004469697420404,0.16999999999999998,1,0.009487856943377492,0.42,-1,-0.04933014647477677,-1.17,-1,-0.014952988481425199,-0.21999999999999997
2012-01-17,1,0.0060251574912811,0.16999999999999998,1,0.009616557405207712,0.42,-1,-0.04692705032066203,-1.17,-1,-0.014909650315433537,-0.21999999999999997
2012-01-18,1,0.005818801630864529,0.16999999999999998,1,0.009351997864466806,0.42,-1,-0.04967554757758675,-1.17,-1,-0.01500942599263791,-0.21999999999999997
2012-01-19,1,0.005565681325404536,0.16999999999999998,1,0.009531327264906353,0.42,-1,-0.04896037430557756,-1.17,-1,-0.01484653889991458,-0.21999999999999997
2012-01-20,1,0.0054011452001357435,0.16999999999999998,1,0.009517138127113514,0.42,-1,-0.056018973813608666,-1.17,-1,-0.0146893146215442,-0.21999999999999997
2012-01-23,1,0.005247204572599904,0.16999999999999998,1,0.009486763635517943,0.42,-1,-0.05669002965537423,-1.17,-1,-0.014646136248691726,-0.21999999999999997
2012-01-24,1,0.005677512277218379,0.16999999999999998,1,0.009844034299105221,0.42,-1,-0.05686666353043301,-1.17,-1,-0.015001740414530177,-0.21999999999999997
2012-01-25,1,0.006214636945565244,0.16999999999999998,1,0.010607349844202025,0.42,-1,-0.059311303278683856,-1.17,-1,-0.01428148571417984,-0.21999999999999997
2012-01-26,1,0.0064376230550703675,0.16999999999999998,1,0.0110621921095235,0.42,-1,-0.058035149227643405,-1.17,-1,-0.014320855582052459,-0.21999999999999997
2012-01-27,1,0.006407576316084398,0.16999999999999998,1,0.011307662144961293,0.42,-1,-0.059254977845627776,-1.17,-1,-0.014254490579476661,-0.21999999999999997
2012-01-30,1,0.0062346049629832655,0.16999999999999998,1,0.01107869171019164,0.42,-1,-0.06049311663824811,-1.17,-1,-0.013169527092790815,-0.21999999999999997
2012-01-31,1,0.006064074642479815,0.16999999999999998,1,0.011030746519696247,0.42,-1,-0.0611331179166205,-1.17,-1,-0.012927484517950949,-0.21999999999999997
2012-02-01,1,0.005186405645811248,0.15,1,0.01239896939914224,0.4,-1,-0.06405498199720253,-1.15,-1,-0.011827836242379515,-0.19999999999999998
2012-02-02,1,0.005309789606075891,0.15,1,0.012105409532635994,0.4,-1,-0.061639598889912176,-1.15,-1,-0.011938955711294615,-0.19999999999999998
2012-02-03,1,0.005396621610258526,0.15,1,0.012066941622961248,0.4,-1,-0.06173940090725244,-1.15,-1,-0.01176260191363443,-0.19999999999999998
2012-02-06,1,0.005510426614407079,0.15,1,0.012989914168170262,0.4,-1,-0.057883185728829015,-1.15,-1,-0.011719331258037573,-0.19999999999999998
2012-02-07,1,0.005400398013472899,0.15,1,0.012944538670425823,0.4,-1,-0.059017381721606095,-1.15,-1,-0.011737886054032034,-0.19999999999999998
2012-02-08,1,0.0052131580218062615,0.15,1,0.012720330935990032,0.4,-1,-0.059818723535416715,-1.15,-1,-0.011736639820706668,-0.19999999999999998
2012-02-09,1,0.005799158135519391,0.15,1,0.01765736125353659,0.4,-1,-0.06148781384178803,-1.15,-1,-0.01171680998896201,-0.19999999999999998
2012-02-10,1,0.005726746893611584,0.15,1,0.01781953005542712,0.4,-1,-0.06201551327474481,-1.15,-1,-0.011540676366126424,-0.19999999999999998
2012-02-13,1,0.005800674606706761,0.15,1,0.01853376797620072,0.4,-1,-0.060455471847879104,-1.15,-1,-0.012235989016235939,-0.19999999999999998
2012-02-14,1,0.005542008492597783,0.15,1,0.01780942321665167,0.4,-1,-0.06209322618785779,-1.15,-1,-0.012133779928675578,-0.19999999999999998
2012-02-15,1,0.0057058071546295846,0.15,1,0.01922412218792108,0.4,-1,-0.06345806876724454,-1.15,-1,-0.01147440701885035,-0.19999999999999998
2012-02-16,1,0.005718363177298795,0.15,1,0.019069237269959932,0.4,-1,-0.06455703103590338,-1.15,-1,-0.011545219935716918,-0.19999999999999998
2012-02-17,1,0.0060918654708839665,0.15,1,0.019332845686360057,0.4,-1,-0.06551706957080664,-1.15,-1,-0.011672651824386161,-0.19999999999999998
2012-02-20,1,0.0065966947403931315,0.15,1,0.020204445328468396,0.4,-1,-0.06802647248770438,-1.15,-1,-0.011003180259251816,-0.19999999999999998
2012-02-21,1,0.006504760214969224,0.15,1,0.019662075862371425,0.4,-1,-0.07081499106687056,-1.15,-1,-0.010824559622051302,-0.19999999999999998
2012-02-22,1,0.0065672898876429605,0.15,1,0.019066372451111112,0.4,-1,-0.07174764873501811,-1.15,-1,-0.010652158560658527,-0.19999999999999998
2012-02-23,1,0.0065441105164656035,0.15,1,0.019303014355607984,0.4,-1,-0.07287538437247336,-1.15,-1,-0.010624270135811482,-0.19999999999999998
2012-02-24,1,0.006648893632124829,0.15,1,0.0190465364661423,0.4,-1,-0.07249615620694265,-1.15,-1,-0.010369110563041923,-0.19999999999999998
2012-02-27,1,0.007586183517567857,0.15,1,0.017992470816411928,0.4,-1,-0.07541652734303703,-1.15,-1,-0.008382808319475295,-0.19999999999999998
2012-02-28,1,0.0073937475590229226,0.15,1,0.01728794464731271,0.4,-1,-0.07682778907761563,-1.15,-1,-0.006870789303948803,-0.19999999999999998
2012-02-29,1,0.007626759378276492,0.15,1,0.016861570931447585,0.4,-1,-0.07509253601556716,-1.15,-1,-0.00689373864816157,-0.19999999999999998
2012-03-01,1,0.005388963869915647,0.12,1,0.01591331489895443,0.37,-1,-0.07231583484965773,-1.12,-1,-0.005617194168428137,-0.16999999999999998
2012-03-02,1,0.005587094577283747,0.12,1,0.016292912181368174,0.37,-1,-0.07092208547465444,-1.12,-1,-0.005546909259229516,-0.16999999999999998
2012-03-05,1,0.0051766374339009035,0.12,1,0.014276038299109846,0.37,-1,-0.07274947788917588,-1.12,-1,-0.005515053196894864,-0.16999999999999998
2012-03-06,1,0.005595246545992039,0.12,1,0.014318961140669327,0.37,-1,-0.07433758804922098,-1.12,-1,-0.005451038568781228,-0.16999999999999998
2012-03-07,1,0.005086190218761136,0.12,1,0.011688439554874879,0.37,-1,-0.07305509101725073,-1.12,0,-0.0047881919963659765,-0.16999999999999998
2012-03-08,1,0.00518436790469373,0.12,1,0.011974336926314517,0.37,-1,-0.07280530014456488,-1.12,0,-0.004566442957044302,-0.16999999999999998
2012-03-09,0,0.004976626553250911,0.12,1,0.01157699357212302,0.37,-1,-0.06843951679945276,-1.12,0,-0.004687405907023154,-0.16999999999999998
2012-03-12,0,0.00467543300907242,0.12,1,0.009569531067238358,0.37,-1,-0.06743118214574997,-1.12,-1,-0.005180345352995777,-0.16999999999999998
2012-03-13,0,0.004857783855712006,0.12,1,0.009631408332700722,0.37,-1,-0.06747949803387925,-1.12,-1,-0.0054733356796364645,-0.16999999999999998
2012-03-14,0,0.004716332181683718,0.12,1,0.009793671810063668,0.37,-1,-0.06696870860414385,-1.12,-1,-0.0054018150994878745,-0.16999999999999998
2012-03-15,0,0.004848513546879406,0.12,1,0.010106690043143516,0.37,-1,-0.06735408661568729,-1.12,-1,-0.0052517577410734935,-0.16999999999999998
2012-03-16,0,0.004783424339800695,0.12,1,0.009839687238428983,0.37,-1,-0.06791084167680991,-1.12,0,-0.004931658168434777,-0.16999999999999998
2012-03-19,0,0.0046025125908708215,0.12,1,0.008578300426445877,0.37,-1,-0.0703867153563792,-1.12,0,-0.0047584928216727294,-0.16999999999999998
2012-03-20,0,0.004637722641991423,0.12,1,0.008551643408968763,0.37,-1,-0.06883427521182245,-1.12,0,-0.004739883387126638,-0.16999999999999998
2012-03-21,0,0.0049000347026541624,0.12,1,0.009001163677007767,0.37,-1,-0.06856228772057966,-1.12,0,-0.004741942704296478,-0.16999999999999998
2012-03-22,0,0.004858837646054329,0.12,1,0.009725093784844322,0.37,-1,-0.06810336028418623,-1.12,0,-0.0042861596276312025,-0.16999999999999998
2012-03-23,0,0.0047287383803870375,0.12,1,0.009323826077795645,0.37,-1,-0.06777722513047515,-1.12,0,-0.0038022405754274563,-0.16999999999999998
2012-03-26,0,0.004632462014397724,0.12,1,0.009069220760070289,0.37,-1,-0.0677514534891394,-1.12,0,-0.003622447454903691,-0.16999999999999998
2012-03-27,0,0.004811755370092786,0.12,1,0.00913740979383892,0.37,-1,-0.06589616788046106,-1.12,0,-0.003864505846401554,-0.16999999999999998
2012-03-28,0,0.0046921722955395396,0.12,1,0.009097377976461502,0.37,-1,-0.06691249292475443,-1.12,0,-0.004255832487640389,-0.16999999999999998
2012-03-29,0,0.004990810822777462,0.12,1,0.008649022134486315,0.37,-1,-0.06832799127774336,-1.12,0,-0.004019555451414925,-0.16999999999999998
2012-03-30,1,0.005040433170063102,0.12,1,0.009416119365026138,0.37,-1,-0.0692513876477373,-1.12,0,-0.0036630150353230773,-0.16999999999999998
2012-04-02,0,0.004950110040583405,0.10999999999999999,1,0.009529493200559689,0.36,-1,-0.06918830550703713,-1.1099999999999999,0,-0.003837883027732107,-0.15999999999999998
2012-04-03,0,0.0048789463605803185,0.10999999999999999,1,0.009643061923018002,0.36,-1,-0.06582500739526277,-1.1099999999999999,0,-0.002490741879184359,-0.15999999999999998
2012-04-04,0,0.004680108283396861,0.10999999999999999,1,0.008420101233374272,0.36,-1,-0.06465726257565493,-1.1099999999999999,0,-0.0017757526585700802,-0.15999999999999998
2012-04-05,0,0.0044728898832609165,0.10999999999999999,1,0.009567791166248429,0.36,-1,-0.06539694797923372,-1.1099999999999999,0,-0.0016625413204476084,-0.15999999999999998
2012-04-06,0,0.004426609143263259,0.10999999999999999,1,0.009179896425658944,0.36,-1,-0.06618561272802544,-1.1099999999999999,0,-0.0017135262414678194,-0.15999999999999998
2012-04-09,0,0.004777620648157529,0.10999999999999999,1,0.010916539773514446,0.36,-1,-0.06639600289457011,-1.1099999999999999,0,-0.002408846128599336,-0.15999999999999998
2012-04-10,0,0.004773187163184022,0.10999999999999999,1,0.011202483910329608,0.36,-1,-0.06607013451145709,-1.1099999999999999,0,-0.0018406573997318976,-0.15999999999999998
2012-04-11,0,0.00493864309051552,0.10999999999999999,1,0.011415292205986818,0.36,-1,-0.06610536575454137,-1.1099999999999999,0,-0.0009971939680647425,-0.15999999999999998
2012-04-12,1,0.005401902954111809,0.10999999999999999,1,0.011263434614518784,0.36,-1,-0.06617715059735152,-1.1099999999999999,0,-0.0012584819491857125,-0.15999999999999998
2012-04-13,1,0.005304723468747489,0.10999999999999999,1,0.011235095779509244,0.36,-1,-0.06177776966747566,-1.1099999999999999,0,-0.0012815817834153959,-0.15999999999999998
2012-04-16,1,0.005045166280758904,0.10999999999999999,1,0.011069091703959345,0.36,-1,-0.06277066084022676,-1.1099999999999999,0,-0.001456338640797119,-0.15999999999999998
2012-04-17,0,0.004997060469844294,0.10999999999999999,1,0.0110374615972407,0.36,-1,-0.06429844832468462,-1.1099999999999999,0,-0.00128228496547442,-0.15999999999999998
2012-04-18,1,0.0051905165686028255,0.10999999999999999,1,0.013098427561513873,0.36,-1,-0.05914326868213949,-1.1099999999999999,0,-0.0014486938221132575,-0.15999999999999998
2012-04-19,1,0.0051950361271954175,0.10999999999999999,1,0.012808036384249606,0.36,-1,-0.05939199024680961,-1.1099999999999999,0,-0.0017539738825284583,-0.15999999999999998
2012-04-20,1,0.005613821919830237,0.10999999999999999,1,0.013525689399903972,0.36,-1,-0.06085082235138901,-1.1099999999999999,0,-0.0017947650816876708,-0.15999999999999998
2012-04-23,1,0.0059907961715762095,0.10999999999999999,1,0.015830544809057368,0.36,-1,-0.060946997401531,-1.1099999999999999,0,-0.0022429056025250857,-0.15999999999999998
2012-04-24,1,0.005789033944294392,0.10999999999999999,1,0.01561841048238255,0.36,-1,-0.061347108667441023,-1.1099999999999999,0,-0.0020042247952964808,-0.15999999999999998
2012-04-25,1,0.006032297894148181,0.10999999999999999,1,0.015836557816247068,0.36,-1,-0.05942159716708948,-1.1099999999999999,0,-0.002216093772495927,-0.15999999999999998
2012-04-26,1,0.006160573405438635,0.10999999999999999,1,0.016550046319618678,0.36,-1,-0.05895201476853914,-1.1099999999999999,0,-0.0028504695667817726,-0.15999999999999998
2012-04-27,1,0.006128257095822362,0.10999999999999999,1,0.016446664433252024,0.36,-1,-0.05930596165363654,-1.1099999999999999,0,-0.002913816130655836,-0.15999999999999998
2012-04-30,1,0.006305070920285824,0.10999999999999999,1,0.017322016727699032,0.36,-1,-0.05760029849769301,-1.1099999999999999,0,-0.0025034427440356138,-0.15999999999999998
2012-05-01,1,0.0052381247289603385,0.09,1,0.015947697902668135,0.33999999999999997,-1,-0.057205501422902524,-1.09,0,-0.0021957586052006664,-0.13999999999999999
2012-05-02,1,0.005369368506062712,0.09,1,0.016377365394459907,0.33999999999999997,-1,-0.05694235688723059,-1.09,0,-0.0021058223064590056,-0.13999999999999999
2012-05-03,1,0.00519412985975231,0.09,1,0.0161351806984043,0.33999999999999997,-1,-0.056175188112714054,-1.09,0,-0.002194915604934749,-0.13999999999999999
2012-05-04,1,0.005298397001781703,0.09,1,0.01667693700770084,0.33999999999999997,-1,-0.05890761225531911,-1.09,0,-0.0024148971667169606,-0.13999999999999999
2012-05-07,0,0.004595968616485616,0.09,1,0.015897520010010862,0.33999999999999997,-1,-0.05567185906295875,-1.09,0,-0.0024163764206971325,-0.13999999999999999
2012-05-08,0,0.004606342063980446,0.09,1,0.016202405361326905,0.33999999999999997,-1,-0.054581518248971866,-1.09,0,-0.002524734254690068,-0.13999999999999999
2012-05-09,0,0.004528488018286832,0.09,1,0.01595815476708664,0.33999999999999997,-1,-0.05313740461849153,-1.09,0,-0.0026268363921221503,-0.13999999999999999
2012-05-10,0,0.004381789124569666,0.09,1,0.016173937522486057,0.33999999999999997,-1,-0.053736055219511525,-1.09,0,-0.0025868422023642254,-0.13999999999999999
2012-05-11,0,0.004307735962086451,0.09,1,0.016408336123215586,0.33999999999999997,-1,-0.05534154265479303,-1.09,0,-0.0027080518928245525,-0.13999999999999999
2012-05-14,0,0.00445374521625736,0.09,1,0.0164135580188885,0.33999999999999997,-1,-0.0539133073761877,-1.09,0,-0.002997787976921418,-0.13999999999999999
2012-05-15,0,0.004265903107267768,0.09,1,0.0163559132422411,0.33999999999999997,-1,-0.055571048440551864,-1.09,0,-0.004150238377715891,-0.13999999999999999
2012-05-16,0,0.00418268826805454,0.09,1,0.01641921064228878,0.33999999999999997,-1,-0.05739541322715503,-1.09,-1,-0.005396234661088042,-0.13999999999999999
2012-05-17,0,0.004259879225734838,0.09,1,0.015529330494514592,0.33999999999999997,-1,-0.05809483751296548,-1.09,-1,-0.005428185303791595,-0.13999999999999999
2012-05-18,0,0.004265883589376717,0.09,1,0.013852766579438179,0.33999999999999997,-1,-0.057653936139389884,-1.09,0,-0.004555712565244897,-0.13999999999999999
2012-05-21,0,0.0041685439951103425,0.09,1,0.013903461527414136,0.33999999999999997,-1,-0.05861221692729372,-1.09,-1,-0.005078172545951941,-0.13999999999999999
2012-05-22,0,0.004247343176272318,0.09,1,0.014023304334214738,0.33999999999999997,-1,-0.05772080891826124,-1.09,-1,-0.00526628748121971,-0.13999999999999999
2012-05-23,0,0.003791150082880397,0.09,1,0.013640090255385645,0.33999999999999997,-1,-0.06088817092691243,-1.09,-1,-0.005662721923470136,-0.13999999999999999
2012-05-24,0,0.003618178765258188,0.09,1,0.013374348745954506,0.33999999999999997,-1,-0.06176972866408401,-1.09,-1,-0.005391685990800464,-0.13999999999999999
2012-05-25,0,0.0037416935400154845,0.09,1,0.01345449146324054,0.33999999999999997,-1,-0.06529884268405112,-1.09,-1,-0.005415397036281992,-0.13999999999999999
2012-05-28,0,0.0038706695967427956,0.09,1,0.014039131309609024,0.33999999999999997,-1,-0.06627793453110119,-1.09,-1,-0.005546921023906288,-0.13999999999999999
2012-05-29,0,0.003941542702193423,0.09,1,0.014362720193078313,0.33999999999999997,-1,-0.06514578005789229,-1.09,-1,-0.005856495990114412,-0.13999999999999999
2012-05-30,0,0.0039050984298015646,0.09,1,0.014508831726848801,0.33999999999999997,-1,-0.07171946488887973,-1.09,-1,-0.006292549328458666,-0.13999999999999999
2012-05-31,0,0.003787802463569106,0.09,1,0.013280288241003246,0.33999999999999997,-1,-0.0713231901596682,-1.09,-1,-0.006068140578347781,-0.13999999999999999
2012-06-01,0,0.003808372835039363,0.09,1,0.012972608604894614,0.33999999999999997,-1,-0.07173790384779781,-1.09,-1,-0.005958643184022887,-0.13999999999999999
2012-06-04,0,0.004028550512806944,0.09,1,0.013702736506127692,0.33999999999999997,-1,-0.06819373693869424,-1.09,-1,-0.005853206727381952,-0.13999999999999999
2012-06-05,0,0.0037770193904086043,0.09,1,0.01334068547784905,0.33999999999999997,-1,-0.06645941387823845,-1.09,-1,-0.005918037672069851,-0.13999999999999999
2012-06-06,0,0.0038508927015929767,0.09,1,0.01358888949335454,0.33999999999999997,-1,-0.06651810011945351,-1.09,-1,-0.00595723757162242,-0.13999999999999999
2012-06-07,0,0.0037648461970033937,0.09,1,0.012827679786702885,0.33999999999999997,-1,-0.062243986784989734,-1.09,-1,-0.005728975003287308,-0.13999999999999999
2012-06-08,0,0.003764484957525818,0.09,1,0.012637735292736397,0.33999999999999997,-1,-0.06171124023911432,-1.09,-1,-0.005596165287363107,-0.13999999999999999
2012-06-11,0,0.0037966215030098434,0.09,1,0.013979356415770234,0.33999999999999997,-1,-0.06091460262963444,-1.09,-1,-0.00595425141438961,-0.13999999999999999
2012-06-12,0,0.0033991747782944797,0.09,1,0.013764836917462978,0.33999999999999997,-1,-0.06092185987801562,-1.09,-1,-0.006047618337276034,-0.13999999999999999
2012-06-13,0,0.0034708438776391306,0.09,1,0.013280845405050283,0.33999999999999997,-1,-0.058738869791620525,-1.09,-1,-0.00602661729822549,-0.13999999999999999
2012-06-14,0,0.003477508916017912,0.09,1,0.013264990373161926,0.33999999999999997,-1,-0.05827353542220406,-1.09,-1,-0.0059717306920997965,-0.13999999999999999
2012-06-15,0,0.00348317427771452,0.09,1,0.013471108740662768,0.33999999999999997,-1,-0.05477608645832719,-1.09,-1,-0.006207732039468723,-0.13999999999999999
2012-06-18,0,0.0037834948963137286,0.09,1,0.01131115158666005,0.33999999999999997,-1,-0.056853560114554114,-1.09,-1,-0.006190276189864271,-0.13999999999999999
2012-06-19,0,0.00367131846138281,0.09,1,0.011763935705834302,0.33999999999999997,-1,-0.059552776429079524,-1.09,-1,-0.006138127239771086,-0.13999999999999999
2012-06-20,0,0.00377310437613643,0.09,1,0.011874178487919258,0.33999999999999997,-1,-0.05870993213247968,-1.09,-1,-0.006004373799270461,-0.13999999999999999
2012-06-21,0,0.0039010154687779746,0.09,1,0.012020345708793973,0.33999999999999997,-1,-0.058370593552807715,-1.09,-1,-0.006076612959856122,-0.13999999999999999
2012-06-22,0,0.0035913146377088644,0.09,1,0.011207129886520558,0.33999999999999997,-1,-0.0572049082668233,-1.09,-1,-0.005815399508736335,-0.13999999999999999
2012-06-25,0,0.0035582907580782126,0.09,1,0.011256580935295246,0.33999999999999997,-1,-0.057196371759717875,-1.09,-1,-0.005690138087002283,-0.13999999999999999
2012-06-26,0,0.0036070553239225455,0.09,1,0.011354829986281945,0.33999999999999997,-1,-0.05757569284763524,-1.09,0,-0.004786452213398456,-0.13999999999999999
2012-06-27,0,0.003746139264501283,0.09,1,0.011703205327783642,0.33999999999999997,-1,-0.05662213964465509,-1.09,0,-0.0049506084668933395,-0.13999999999999999
2012-06-28,0,0.0038258266044396473,0.09,1,0.011886828260518952,0.33999999999999997,-1,-0.056430699751786474,-1.09,-1,-0.005033842190528146,-0.13999999999999999
2012-06-29,0,0.0038070334575918572,0.09,1,0.013111714036801538,0.33999999999999997,-1,-0.05662972697500473,-1.09,-1,-0.005739179143657126,-0.13999999999999999
2012-07-02,0,0.0032756931820342493,0.09,1,0.011148815026582446,0.33999999999999997,-1,-0.04475861027178489,-1.09,-1,-0.005726189398027381,-0.13999999999999999
2012-07-03,0,0.0031051735346446104,0.09,1,0.011116885805517398,0.33999999999999997,-1,-0.045770037689691644,-1.09,-1,-0.005482560642541299,-0.13999999999999999
2012-07-04,0,0.003431126275584166,0.09,1,0.011444192351211429,0.33999999999999997,-1,-0.04519604399512687,-1.09,-1,-0.005678646720806706,-0.13999999999999999
2012-07-05,0,0.0033099156888990637,0.09,1,0.01059513994167598,0.33999999999999997,-1,-0.047068290029853056,-1.09,-1,-0.005924105806976112,-0.13999999999999999
2012-07-06,0,0.003011470054869578,0.09,1,0.0102435144099943,0.33999999999999997,-1,-0.047341174203678775,-1.09,-1,-0.005858649764994394,-0.13999999999999999
2012-07-09,0,0.0027226589562887385,0.09,1,0.010015010814172186,0.33999999999999997,-1,-0.047871538582061425,-1.09,-1,-0.005664200838685528,-0.13999999999999999
2012-07-10,0,0.0028431525869755487,0.09,1,0.009971600421626339,0.33999999999999997,-1,-0.046514109447508264,-1.09,-1,-0.005729752538084264,-0.13999999999999999
2012-07-11,0,-0.004908868860080932,-0.16,1,0.009853552897552284,0.33999999999999997,-1,-0.04729722925770294,-1.09,-1,-0.005600139892668543,-0.13999999999999999
